TransactionId,ProductName,ProductPrice,CustomerName,SaleDateTime
TXN-21034,Headphones,150.0,Manish Malhotra,2024-11-19 10:34:24
TXN-20813,Keyboard,45.0,Meera Nair,2024-11-19 13:01:57
TXN-20681,Smartphone,850.0,Karan Johar,2024-11-19 21:00:37
TXN-20873,Keyboard,45.0,Vikram Malhotra,2024-11-20 01:11:11
TXN-20469,Smartphone,850.0,Aditya Rao,2024-11-20 07:12:31
TXN-20171,Keyboard,45.0,Saira Khan,2024-11-20 19:13:03
TXN-20627,Keyboard,45.0,Priya Singh,2024-11-21 12:42:16
TXN-20886,Mouse,25.0,Aditya Rao,2024-11-21 15:52:28
TXN-20784,Monitor,300.0,Ishani Das,2024-11-21 16:45:15
TXN-20055,Webcam,75.0,Sneha Kulkarni,2024-11-22 05:32:37
TXN-20496,Laptop,1200.0,Ishani Das,2024-11-23 01:52:37
TXN-21168,Webcam,75.0,Ananya Verma,2024-11-23 03:16:12
TXN-20234,Webcam,75.0,Karan Johar,2024-11-23 05:16:36
TXN-20231,Laptop,1200.0,Aditya Rao,2024-11-23 07:02:31
TXN-20575,Tablet,500.0,Manish Malhotra,2024-11-24 06:11:37
TXN-20446,Tablet,500.0,Meera Nair,2024-11-24 08:23:23
TXN-20480,Webcam,75.0,Ishani Das,2024-11-25 21:40:26
TXN-20981,Laptop,1200.0,Manish Malhotra,2024-11-26 17:15:22
TXN-20786,Mouse,25.0,Priya Singh,2024-11-26 17:43:48
TXN-20587,Laptop,1200.0,Priya Singh,2024-11-26 21:29:49
TXN-21124,Mouse,25.0,Meera Nair,2024-11-27 05:08:48
TXN-20960,Webcam,75.0,Karan Johar,2024-11-27 22:00:02
TXN-20229,Monitor,300.0,Kabir Mehra,2024-11-28 08:43:41
TXN-21053,Tablet,500.0,Ishani Das,2024-11-28 17:25:28
TXN-21074,Tablet,500.0,Rohan Gupta,2024-11-29 00:15:55
TXN-20024,Keyboard,45.0,Sara Ali Khan,2024-11-29 18:01:14
TXN-21078,Mouse,25.0,Sara Ali Khan,2024-11-30 02:48:04
TXN-20099,Keyboard,45.0,Arjun Sharma,2024-11-30 15:53:34
TXN-20108,Webcam,75.0,Sneha Kulkarni,2024-12-01 03:36:40
TXN-20222,Headphones,150.0,Saira Khan,2024-12-03 05:44:13
TXN-20348,Monitor,300.0,Meera Nair,2024-12-04 01:50:21
TXN-20373,Keyboard,45.0,Sara Ali Khan,2024-12-04 03:02:32
TXN-20931,Laptop,1200.0,Aditya Rao,2024-12-06 06:56:13
TXN-21065,Laptop,1200.0,Ishani Das,2024-12-06 09:15:30
TXN-20490,Tablet,500.0,Sneha Kulkarni,2024-12-08 02:28:21
TXN-20176,Monitor,300.0,Aditya Rao,2024-12-08 06:37:16
TXN-20723,Laptop,1200.0,Kabir Mehra,2024-12-08 15:33:46
TXN-20052,Headphones,150.0,Saira Khan,2024-12-08 16:17:45
TXN-20743,Headphones,150.0,Sara Ali Khan,2024-12-08 17:46:53
TXN-20425,Tablet,500.0,Manish Malhotra,2024-12-09 14:06:50
TXN-20533,Headphones,150.0,Sara Ali Khan,2024-12-10 13:31:45
TXN-20519,Webcam,75.0,Sneha Kulkarni,2024-12-10 20:59:06
TXN-20029,Webcam,75.0,Rohan Gupta,2024-12-11 18:34:55
TXN-20857,Webcam,75.0,Ananya Verma,2024-12-12 03:39:08
TXN-20067,Monitor,300.0,Ananya Verma,2024-12-12 16:20:14
TXN-20508,Smartphone,850.0,Ananya Verma,2024-12-12 16:29:54
TXN-20540,Monitor,300.0,Sneha Kulkarni,2024-12-12 20:31:06
TXN-20499,Keyboard,45.0,Karan Johar,2024-12-13 17:48:24
TXN-20284,Headphones,150.0,Vikram Malhotra,2024-12-14 13:14:28
TXN-20953,Headphones,150.0,Arjun Sharma,2024-12-14 18:56:47
TXN-20729,Tablet,500.0,Ishani Das,2024-12-14 19:48:37
TXN-21122,Mouse,25.0,Manish Malhotra,2024-12-15 09:31:54
TXN-21076,Laptop,1200.0,Karan Johar,2024-12-15 18:57:35
TXN-20567,Monitor,300.0,Kabir Mehra,2024-12-16 14:26:46
TXN-20301,Mouse,25.0,Kabir Mehra,2024-12-16 14:38:23
TXN-20825,Monitor,300.0,Vikram Malhotra,2024-12-17 12:56:44
TXN-20206,Webcam,75.0,Ananya Verma,2024-12-18 03:25:27
TXN-20023,Keyboard,45.0,Arjun Sharma,2024-12-18 08:48:32
TXN-20816,Tablet,500.0,Rohan Gupta,2024-12-18 21:22:37
TXN-20474,Webcam,75.0,Sneha Kulkarni,2024-12-19 06:37:02
TXN-20710,Tablet,500.0,Ananya Verma,2024-12-19 06:42:28
TXN-20045,Keyboard,45.0,Priya Singh,2024-12-20 00:06:04
TXN-20065,Mouse,25.0,Aditya Rao,2024-12-21 03:17:19
TXN-20124,Tablet,500.0,Kabir Mehra,2024-12-21 05:43:05
TXN-20615,Headphones,150.0,Arjun Sharma,2024-12-21 12:15:09
TXN-20388,Keyboard,45.0,Arjun Sharma,2024-12-21 14:31:58
TXN-20749,Monitor,300.0,Sara Ali Khan,2024-12-22 05:03:07
TXN-20083,Webcam,75.0,Manish Malhotra,2024-12-22 12:40:19
TXN-20463,Headphones,150.0,Sneha Kulkarni,2024-12-23 23:45:25
TXN-20182,Laptop,1200.0,Kabir Mehra,2024-12-25 02:31:35
TXN-20064,Mouse,25.0,Karan Johar,2024-12-25 21:34:48
TXN-20801,Headphones,150.0,Ananya Verma,2024-12-27 00:18:24
TXN-20498,Smartphone,850.0,Ishani Das,2024-12-27 06:19:14
TXN-20935,Mouse,25.0,Sara Ali Khan,2024-12-28 00:52:55
TXN-21159,Keyboard,45.0,Ananya Verma,2024-12-30 05:27:36
TXN-20972,Laptop,1200.0,Rohan Gupta,2024-12-30 12:15:10
TXN-21019,Monitor,300.0,Rohan Gupta,2024-12-30 16:13:47
TXN-21142,Headphones,150.0,Ananya Verma,2024-12-30 23:30:38
TXN-20418,Tablet,500.0,Meera Nair,2024-12-31 01:17:53
TXN-20156,Tablet,500.0,Rohan Gupta,2024-12-31 09:42:28
TXN-20012,Webcam,75.0,Arjun Sharma,2024-12-31 14:13:21
TXN-21141,Laptop,1200.0,Karan Johar,2024-12-31 16:39:36
TXN-20333,Mouse,25.0,Saira Khan,2025-01-01 10:47:23
TXN-21003,Webcam,75.0,Rohan Gupta,2025-01-01 19:59:06
TXN-20113,Keyboard,45.0,Sara Ali Khan,2025-01-02 12:01:25
TXN-21153,Laptop,1200.0,Rahul Joshi,2025-01-02 21:58:17
TXN-20475,Keyboard,45.0,Saira Khan,2025-01-03 05:50:40
TXN-21148,Smartphone,850.0,Saira Khan,2025-01-03 13:16:46
TXN-21032,Keyboard,45.0,Sara Ali Khan,2025-01-03 19:21:56
TXN-20958,Keyboard,45.0,Karan Johar,2025-01-04 02:14:24
TXN-21184,Smartphone,850.0,Ishani Das,2025-01-04 04:19:11
TXN-20133,Keyboard,45.0,Priya Singh,2025-01-04 14:03:45
TXN-21010,Keyboard,45.0,Priya Singh,2025-01-04 21:09:38
TXN-20069,Webcam,75.0,Rohan Gupta,2025-01-05 03:57:29
TXN-20791,Monitor,300.0,Saira Khan,2025-01-05 18:55:53
TXN-20280,Mouse,25.0,Rahul Joshi,2025-01-05 19:34:18
TXN-20798,Headphones,150.0,Ananya Verma,2025-01-06 09:20:24
TXN-20667,Mouse,25.0,Rahul Joshi,2025-01-06 12:24:17
TXN-20850,Smartphone,850.0,Karan Johar,2025-01-07 00:17:03
TXN-20169,Laptop,1200.0,Sneha Kulkarni,2025-01-07 01:53:55
TXN-21111,Webcam,75.0,Priya Singh,2025-01-07 12:12:24
TXN-20537,Keyboard,45.0,Meera Nair,2025-01-08 07:09:02
TXN-20085,Monitor,300.0,Karan Johar,2025-01-09 02:40:45
TXN-20318,Laptop,1200.0,Meera Nair,2025-01-09 07:07:07
TXN-21174,Tablet,500.0,Arjun Sharma,2025-01-09 11:32:23
TXN-20715,Mouse,25.0,Sneha Kulkarni,2025-01-09 22:45:40
TXN-20095,Headphones,150.0,Manish Malhotra,2025-01-10 01:00:12
TXN-20579,Keyboard,45.0,Vikram Malhotra,2025-01-10 01:48:41
TXN-20915,Keyboard,45.0,Rohan Gupta,2025-01-10 05:10:14
TXN-20068,Smartphone,850.0,Vikram Malhotra,2025-01-10 18:12:03
TXN-20562,Headphones,150.0,Meera Nair,2025-01-10 20:20:10
TXN-20833,Monitor,300.0,Sara Ali Khan,2025-01-11 02:41:22
TXN-20869,Keyboard,45.0,Priya Singh,2025-01-11 03:16:51
TXN-21105,Laptop,1200.0,Kabir Mehra,2025-01-11 14:32:20
TXN-20746,Smartphone,850.0,Meera Nair,2025-01-11 15:05:35
TXN-20652,Smartphone,850.0,Aditya Rao,2025-01-12 01:07:08
TXN-21014,Keyboard,45.0,Vikram Malhotra,2025-01-12 05:09:52
TXN-20717,Keyboard,45.0,Ishani Das,2025-01-12 17:41:45
TXN-20381,Monitor,300.0,Saira Khan,2025-01-13 11:04:37
TXN-20409,Laptop,1200.0,Meera Nair,2025-01-13 12:01:28
TXN-20001,Mouse,25.0,Rahul Joshi,2025-01-13 17:03:23
TXN-21028,Monitor,300.0,Vikram Malhotra,2025-01-14 20:11:47
TXN-20053,Mouse,25.0,Rohan Gupta,2025-01-15 00:30:36
TXN-21167,Laptop,1200.0,Sara Ali Khan,2025-01-15 00:42:36
TXN-20447,Tablet,500.0,Manish Malhotra,2025-01-15 13:40:59
TXN-20175,Laptop,1200.0,Rahul Joshi,2025-01-16 06:01:59
TXN-21083,Tablet,500.0,Kabir Mehra,2025-01-16 11:35:30
TXN-20734,Webcam,75.0,Arjun Sharma,2025-01-17 14:56:04
TXN-20858,Mouse,25.0,Saira Khan,2025-01-17 21:54:27
TXN-20216,Webcam,75.0,Sneha Kulkarni,2025-01-17 23:05:18
TXN-20235,Headphones,150.0,Rahul Joshi,2025-01-18 01:01:09
TXN-20735,Webcam,75.0,Karan Johar,2025-01-18 13:23:54
TXN-20628,Headphones,150.0,Manish Malhotra,2025-01-19 16:36:03
TXN-20352,Monitor,300.0,Kabir Mehra,2025-01-20 10:23:05
TXN-20756,Webcam,75.0,Ananya Verma,2025-01-20 12:05:32
TXN-20258,Keyboard,45.0,Aditya Rao,2025-01-20 14:44:16
TXN-20554,Monitor,300.0,Kabir Mehra,2025-01-20 21:42:35
TXN-20219,Monitor,300.0,Ananya Verma,2025-01-21 00:48:20
TXN-20122,Tablet,500.0,Sara Ali Khan,2025-01-21 01:03:24
TXN-20966,Headphones,150.0,Ishani Das,2025-01-21 02:47:09
TXN-20871,Tablet,500.0,Ananya Verma,2025-01-21 05:49:28
TXN-20249,Webcam,75.0,Sneha Kulkarni,2025-01-21 06:02:25
TXN-20281,Keyboard,45.0,Vikram Malhotra,2025-01-21 10:01:45
TXN-20607,Mouse,25.0,Aditya Rao,2025-01-22 15:33:33
TXN-20914,Tablet,500.0,Aditya Rao,2025-01-22 18:19:16
TXN-20705,Mouse,25.0,Aditya Rao,2025-01-23 15:21:19
TXN-21050,Laptop,1200.0,Ishani Das,2025-01-23 23:24:26
TXN-20430,Webcam,75.0,Saira Khan,2025-01-24 09:45:09
TXN-21104,Smartphone,850.0,Aditya Rao,2025-01-25 11:37:54
TXN-20277,Webcam,75.0,Meera Nair,2025-01-25 18:15:03
TXN-20207,Monitor,300.0,Vikram Malhotra,2025-01-26 18:22:41
TXN-20432,Mouse,25.0,Sara Ali Khan,2025-01-26 22:43:14
TXN-20754,Laptop,1200.0,Manish Malhotra,2025-01-26 23:38:34
TXN-20782,Mouse,25.0,Saira Khan,2025-01-29 09:02:10
TXN-20834,Laptop,1200.0,Karan Johar,2025-01-29 16:20:12
TXN-20693,Smartphone,850.0,Karan Johar,2025-01-30 00:45:30
TXN-20019,Tablet,500.0,Aditya Rao,2025-01-30 04:29:12
TXN-21017,Laptop,1200.0,Priya Singh,2025-01-30 09:12:58
TXN-20553,Smartphone,850.0,Aditya Rao,2025-01-31 02:44:19
TXN-21177,Webcam,75.0,Vikram Malhotra,2025-01-31 17:07:57
TXN-20226,Headphones,150.0,Ananya Verma,2025-02-01 01:13:08
TXN-20783,Keyboard,45.0,Arjun Sharma,2025-02-01 01:17:12
TXN-20072,Tablet,500.0,Ishani Das,2025-02-01 07:27:27
TXN-20546,Headphones,150.0,Aditya Rao,2025-02-01 19:47:10
TXN-21071,Headphones,150.0,Sneha Kulkarni,2025-02-02 11:53:11
TXN-20982,Monitor,300.0,Priya Singh,2025-02-02 20:45:12
TXN-20963,Laptop,1200.0,Ananya Verma,2025-02-03 12:44:31
TXN-20413,Mouse,25.0,Ishani Das,2025-02-04 07:30:06
TXN-20910,Laptop,1200.0,Rahul Joshi,2025-02-04 10:54:21
TXN-20139,Laptop,1200.0,Sara Ali Khan,2025-02-05 22:52:04
TXN-20159,Webcam,75.0,Karan Johar,2025-02-05 23:33:25
TXN-20911,Headphones,150.0,Ananya Verma,2025-02-06 11:14:13
TXN-20747,Tablet,500.0,Sara Ali Khan,2025-02-06 12:37:52
TXN-20194,Keyboard,45.0,Sneha Kulkarni,2025-02-06 17:22:57
TXN-20919,Keyboard,45.0,Karan Johar,2025-02-07 14:47:29
TXN-21156,Mouse,25.0,Vikram Malhotra,2025-02-08 04:22:12
TXN-21126,Headphones,150.0,Kabir Mehra,2025-02-08 12:43:25
TXN-20856,Monitor,300.0,Meera Nair,2025-02-08 16:43:03
TXN-20621,Tablet,500.0,Manish Malhotra,2025-02-08 19:23:54
TXN-20321,Monitor,300.0,Saira Khan,2025-02-09 00:42:56
TXN-20713,Laptop,1200.0,Sara Ali Khan,2025-02-09 14:48:07
TXN-20501,Webcam,75.0,Ishani Das,2025-02-10 00:56:04
TXN-20847,Keyboard,45.0,Ananya Verma,2025-02-10 15:23:48
TXN-20404,Mouse,25.0,Aditya Rao,2025-02-10 17:53:01
TXN-20808,Headphones,150.0,Manish Malhotra,2025-02-10 20:41:41
TXN-21133,Tablet,500.0,Rahul Joshi,2025-02-11 00:19:51
TXN-20214,Monitor,300.0,Rahul Joshi,2025-02-12 09:25:52
TXN-21066,Tablet,500.0,Priya Singh,2025-02-12 19:05:21
TXN-21087,Laptop,1200.0,Rahul Joshi,2025-02-13 09:55:19
TXN-20188,Tablet,500.0,Kabir Mehra,2025-02-13 21:06:22
TXN-20922,Mouse,25.0,Manish Malhotra,2025-02-16 18:49:02
TXN-20057,Headphones,150.0,Rahul Joshi,2025-02-16 21:23:40
TXN-20638,Smartphone,850.0,Sneha Kulkarni,2025-02-17 03:13:05
TXN-21186,Smartphone,850.0,Ananya Verma,2025-02-17 16:36:55
TXN-20551,Headphones,150.0,Vikram Malhotra,2025-02-18 10:26:09
TXN-20976,Smartphone,850.0,Karan Johar,2025-02-18 14:18:19
TXN-20887,Webcam,75.0,Meera Nair,2025-02-19 00:56:36
TXN-20005,Tablet,500.0,Saira Khan,2025-02-19 23:43:05
TXN-20030,Webcam,75.0,Aditya Rao,2025-02-20 01:47:17
TXN-20369,Mouse,25.0,Arjun Sharma,2025-02-20 04:59:48
TXN-20452,Monitor,300.0,Priya Singh,2025-02-21 14:28:15
TXN-20489,Smartphone,850.0,Priya Singh,2025-02-21 17:00:10
TXN-20945,Keyboard,45.0,Saira Khan,2025-02-21 18:34:04
TXN-20008,Tablet,500.0,Priya Singh,2025-02-22 12:15:13
TXN-21073,Keyboard,45.0,Saira Khan,2025-02-23 20:07:29
TXN-20363,Webcam,75.0,Sara Ali Khan,2025-02-24 09:22:00
TXN-20828,Smartphone,850.0,Ananya Verma,2025-02-25 22:52:08
TXN-20458,Keyboard,45.0,Sara Ali Khan,2025-02-26 14:58:09
TXN-20128,Webcam,75.0,Ishani Das,2025-02-26 17:52:19
TXN-20998,Webcam,75.0,Priya Singh,2025-02-26 18:54:22
TXN-20402,Tablet,500.0,Vikram Malhotra,2025-02-26 23:43:19
TXN-20744,Smartphone,850.0,Karan Johar,2025-02-27 03:47:59
TXN-20063,Webcam,75.0,Sara Ali Khan,2025-02-27 15:56:29
TXN-20552,Tablet,500.0,Meera Nair,2025-02-27 18:20:53
TXN-21061,Monitor,300.0,Kabir Mehra,2025-02-28 00:57:41
TXN-20006,Smartphone,850.0,Kabir Mehra,2025-02-28 06:53:01
TXN-20335,Webcam,75.0,Meera Nair,2025-03-01 07:01:51
TXN-20145,Webcam,75.0,Saira Khan,2025-03-01 17:22:59
TXN-21180,Headphones,150.0,Vikram Malhotra,2025-03-01 20:04:15
TXN-20405,Tablet,500.0,Vikram Malhotra,2025-03-01 21:42:28
TXN-21146,Keyboard,45.0,Rohan Gupta,2025-03-02 07:58:43
TXN-20855,Tablet,500.0,Priya Singh,2025-03-03 00:20:15
TXN-20302,Smartphone,850.0,Arjun Sharma,2025-03-03 10:46:15
TXN-20086,Mouse,25.0,Sara Ali Khan,2025-03-05 05:23:02
TXN-20177,Mouse,25.0,Manish Malhotra,2025-03-05 22:16:23
TXN-20379,Webcam,75.0,Kabir Mehra,2025-03-05 22:55:56
TXN-20464,Keyboard,45.0,Ananya Verma,2025-03-06 04:35:13
TXN-20265,Laptop,1200.0,Rahul Joshi,2025-03-06 13:35:10
TXN-20315,Webcam,75.0,Ishani Das,2025-03-06 13:43:47
TXN-20608,Monitor,300.0,Vikram Malhotra,2025-03-07 01:39:16
TXN-20286,Smartphone,850.0,Vikram Malhotra,2025-03-07 05:42:45
TXN-20524,Headphones,150.0,Priya Singh,2025-03-07 08:42:36
TXN-20682,Headphones,150.0,Saira Khan,2025-03-07 19:36:23
TXN-20203,Mouse,25.0,Ishani Das,2025-03-08 10:46:36
TXN-20391,Laptop,1200.0,Aditya Rao,2025-03-08 12:45:35
TXN-20679,Mouse,25.0,Manish Malhotra,2025-03-08 16:43:04
TXN-20709,Keyboard,45.0,Karan Johar,2025-03-08 22:04:04
TXN-20428,Tablet,500.0,Saira Khan,2025-03-09 11:10:54
TXN-20248,Mouse,25.0,Karan Johar,2025-03-09 14:27:52
TXN-20357,Mouse,25.0,Arjun Sharma,2025-03-10 12:49:31
TXN-20181,Laptop,1200.0,Aditya Rao,2025-03-10 13:00:30
TXN-20494,Monitor,300.0,Karan Johar,2025-03-10 17:10:32
TXN-20151,Smartphone,850.0,Saira Khan,2025-03-12 05:30:27
TXN-20077,Smartphone,850.0,Aditya Rao,2025-03-12 10:12:08
TXN-20973,Mouse,25.0,Manish Malhotra,2025-03-12 17:11:59
TXN-20115,Laptop,1200.0,Saira Khan,2025-03-14 01:25:45
TXN-20220,Mouse,25.0,Kabir Mehra,2025-03-14 12:00:31
TXN-20861,Webcam,75.0,Sneha Kulkarni,2025-03-15 04:10:11
TXN-20340,Mouse,25.0,Meera Nair,2025-03-15 10:31:36
TXN-20411,Smartphone,850.0,Priya Singh,2025-03-16 01:59:12
TXN-20630,Webcam,75.0,Saira Khan,2025-03-16 03:34:53
TXN-20957,Mouse,25.0,Saira Khan,2025-03-16 07:35:57
TXN-20662,Headphones,150.0,Rohan Gupta,2025-03-16 08:08:20
TXN-21064,Keyboard,45.0,Aditya Rao,2025-03-16 08:56:58
TXN-21181,Mouse,25.0,Priya Singh,2025-03-18 00:29:36
TXN-20812,Smartphone,850.0,Rahul Joshi,2025-03-18 20:45:41
TXN-20422,Smartphone,850.0,Kabir Mehra,2025-03-19 04:52:02
TXN-20731,Mouse,25.0,Rahul Joshi,2025-03-19 08:10:31
TXN-20777,Mouse,25.0,Kabir Mehra,2025-03-20 04:40:26
TXN-20964,Headphones,150.0,Rohan Gupta,2025-03-20 15:27:58
TXN-20344,Headphones,150.0,Rohan Gupta,2025-03-22 22:11:21
TXN-20518,Smartphone,850.0,Rohan Gupta,2025-03-23 12:53:33
TXN-21191,Keyboard,45.0,Manish Malhotra,2025-03-24 08:07:57
TXN-21089,Headphones,150.0,Karan Johar,2025-03-24 20:28:29
TXN-20767,Tablet,500.0,Sara Ali Khan,2025-03-26 08:31:48
TXN-20701,Keyboard,45.0,Aditya Rao,2025-03-26 10:31:05
TXN-20732,Webcam,75.0,Sneha Kulkarni,2025-03-27 00:34:32
TXN-20636,Headphones,150.0,Meera Nair,2025-03-27 13:56:02
TXN-20107,Monitor,300.0,Rahul Joshi,2025-03-28 08:10:59
TXN-20010,Keyboard,45.0,Aditya Rao,2025-03-28 21:07:20
TXN-20502,Mouse,25.0,Manish Malhotra,2025-03-29 07:58:19
TXN-20541,Keyboard,45.0,Ananya Verma,2025-03-30 18:38:50
TXN-20324,Headphones,150.0,Ananya Verma,2025-03-31 03:24:49
TXN-20602,Webcam,75.0,Meera Nair,2025-03-31 17:14:45
TXN-20478,Tablet,500.0,Aditya Rao,2025-03-31 23:54:22
TXN-20535,Tablet,500.0,Aditya Rao,2025-04-01 01:26:33
TXN-20013,Smartphone,850.0,Karan Johar,2025-04-01 09:39:21
TXN-20276,Keyboard,45.0,Sneha Kulkarni,2025-04-01 19:47:07
TXN-20383,Monitor,300.0,Ishani Das,2025-04-01 19:56:40
TXN-20433,Webcam,75.0,Sara Ali Khan,2025-04-01 21:19:57
TXN-20691,Mouse,25.0,Arjun Sharma,2025-04-02 03:42:10
TXN-21165,Webcam,75.0,Rohan Gupta,2025-04-02 10:18:49
TXN-21088,Tablet,500.0,Rahul Joshi,2025-04-02 12:17:19
TXN-21166,Tablet,500.0,Meera Nair,2025-04-02 13:31:05
TXN-20689,Webcam,75.0,Karan Johar,2025-04-03 19:28:35
TXN-20279,Tablet,500.0,Kabir Mehra,2025-04-04 08:24:40
TXN-20135,Tablet,500.0,Priya Singh,2025-04-04 14:03:19
TXN-21057,Keyboard,45.0,Karan Johar,2025-04-05 18:25:44
TXN-20420,Tablet,500.0,Karan Johar,2025-04-06 16:57:49
TXN-20374,Laptop,1200.0,Kabir Mehra,2025-04-07 03:49:59
TXN-20221,Headphones,150.0,Meera Nair,2025-04-08 02:41:55
TXN-20594,Headphones,150.0,Saira Khan,2025-04-08 23:36:26
TXN-20436,Monitor,300.0,Rahul Joshi,2025-04-09 08:35:42
TXN-20555,Smartphone,850.0,Rohan Gupta,2025-04-09 09:40:19
TXN-20745,Tablet,500.0,Saira Khan,2025-04-09 19:39:33
TXN-20692,Laptop,1200.0,Manish Malhotra,2025-04-10 03:18:26
TXN-20011,Monitor,300.0,Arjun Sharma,2025-04-11 08:36:56
TXN-20603,Keyboard,45.0,Sneha Kulkarni,2025-04-11 12:05:50
TXN-20920,Webcam,75.0,Priya Singh,2025-04-11 13:38:26
TXN-20061,Smartphone,850.0,Saira Khan,2025-04-11 14:35:28
TXN-21069,Keyboard,45.0,Aditya Rao,2025-04-11 16:13:08
TXN-21093,Tablet,500.0,Sneha Kulkarni,2025-04-11 21:08:51
TXN-20738,Laptop,1200.0,Sneha Kulkarni,2025-04-12 13:26:20
TXN-20564,Webcam,75.0,Karan Johar,2025-04-13 12:39:19
TXN-20056,Monitor,300.0,Saira Khan,2025-04-14 06:53:25
TXN-20827,Mouse,25.0,Priya Singh,2025-04-14 08:13:24
TXN-21011,Laptop,1200.0,Rohan Gupta,2025-04-14 09:34:05
TXN-21163,Mouse,25.0,Priya Singh,2025-04-14 14:36:44
TXN-20330,Smartphone,850.0,Sara Ali Khan,2025-04-14 18:36:58
TXN-20939,Monitor,300.0,Arjun Sharma,2025-04-15 01:34:56
TXN-20062,Monitor,300.0,Saira Khan,2025-04-15 06:34:57
TXN-20916,Keyboard,45.0,Rahul Joshi,2025-04-15 21:06:59
TXN-20296,Smartphone,850.0,Vikram Malhotra,2025-04-18 20:07:28
TXN-20408,Laptop,1200.0,Vikram Malhotra,2025-04-18 22:01:39
TXN-20556,Smartphone,850.0,Sneha Kulkarni,2025-04-20 06:43:48
TXN-20282,Keyboard,45.0,Sneha Kulkarni,2025-04-20 08:07:00
TXN-20860,Laptop,1200.0,Ishani Das,2025-04-20 11:47:52
TXN-20884,Monitor,300.0,Rohan Gupta,2025-04-20 18:42:21
TXN-20410,Webcam,75.0,Meera Nair,2025-04-22 00:19:16
TXN-20313,Webcam,75.0,Ananya Verma,2025-04-22 05:07:53
TXN-20316,Smartphone,850.0,Kabir Mehra,2025-04-22 05:18:55
TXN-21115,Headphones,150.0,Sara Ali Khan,2025-04-22 06:43:06
TXN-20195,Tablet,500.0,Aditya Rao,2025-04-23 02:17:05
TXN-20484,Monitor,300.0,Kabir Mehra,2025-04-24 02:59:10
TXN-20271,Mouse,25.0,Vikram Malhotra,2025-04-24 07:44:09
TXN-20829,Monitor,300.0,Saira Khan,2025-04-24 15:47:59
TXN-20026,Webcam,75.0,Manish Malhotra,2025-04-24 20:19:34
TXN-21129,Webcam,75.0,Rohan Gupta,2025-04-25 13:14:05
TXN-20698,Webcam,75.0,Ananya Verma,2025-04-25 18:27:47
TXN-20583,Smartphone,850.0,Priya Singh,2025-04-26 05:02:00
TXN-20595,Keyboard,45.0,Ishani Das,2025-04-26 14:27:37
TXN-20209,Tablet,500.0,Ananya Verma,2025-04-26 22:07:40
TXN-20898,Tablet,500.0,Arjun Sharma,2025-04-27 01:13:02
TXN-20978,Laptop,1200.0,Aditya Rao,2025-04-27 04:22:44
TXN-20341,Monitor,300.0,Vikram Malhotra,2025-04-27 04:36:16
TXN-20071,Monitor,300.0,Ananya Verma,2025-04-27 20:12:27
TXN-20037,Keyboard,45.0,Arjun Sharma,2025-04-27 23:48:37
TXN-21035,Monitor,300.0,Kabir Mehra,2025-04-28 03:14:55
TXN-20273,Headphones,150.0,Sneha Kulkarni,2025-04-28 12:14:44
TXN-20225,Tablet,500.0,Manish Malhotra,2025-04-28 12:23:05
TXN-21020,Headphones,150.0,Arjun Sharma,2025-04-28 18:38:19
TXN-20126,Keyboard,45.0,Kabir Mehra,2025-04-29 02:34:24
TXN-20941,Laptop,1200.0,Sneha Kulkarni,2025-04-29 04:57:20
TXN-20870,Tablet,500.0,Ananya Verma,2025-04-29 12:20:15
TXN-20936,Tablet,500.0,Kabir Mehra,2025-04-29 19:23:26
TXN-20803,Monitor,300.0,Ishani Das,2025-04-29 22:03:28
TXN-20479,Tablet,500.0,Priya Singh,2025-04-30 02:06:15
TXN-21140,Headphones,150.0,Manish Malhotra,2025-04-30 17:55:26
TXN-20592,Keyboard,45.0,Saira Khan,2025-04-30 23:41:01
TXN-20268,Webcam,75.0,Karan Johar,2025-05-01 02:07:25
TXN-20000,Keyboard,45.0,Sneha Kulkarni,2025-05-01 20:46:15
TXN-21038,Headphones,150.0,Rahul Joshi,2025-05-02 07:20:44
TXN-20612,Headphones,150.0,Priya Singh,2025-05-02 21:13:06
TXN-20598,Mouse,25.0,Vikram Malhotra,2025-05-03 03:48:55
TXN-20152,Tablet,500.0,Ishani Das,2025-05-03 23:16:39
TXN-20394,Webcam,75.0,Kabir Mehra,2025-05-03 23:45:07
TXN-20385,Tablet,500.0,Ishani Das,2025-05-04 02:38:15
TXN-20149,Laptop,1200.0,Ishani Das,2025-05-04 13:09:44
TXN-21128,Tablet,500.0,Karan Johar,2025-05-04 13:42:04
TXN-20921,Headphones,150.0,Meera Nair,2025-05-04 23:50:38
TXN-20147,Laptop,1200.0,Arjun Sharma,2025-05-05 01:31:51
TXN-20295,Tablet,500.0,Rahul Joshi,2025-05-05 05:22:39
TXN-20303,Headphones,150.0,Aditya Rao,2025-05-05 07:02:28
TXN-20098,Mouse,25.0,Aditya Rao,2025-05-05 07:43:21
TXN-21042,Headphones,150.0,Vikram Malhotra,2025-05-05 18:23:41
TXN-20605,Smartphone,850.0,Arjun Sharma,2025-05-06 07:09:11
TXN-20817,Monitor,300.0,Saira Khan,2025-05-07 08:34:25
TXN-20319,Smartphone,850.0,Priya Singh,2025-05-08 03:13:46
TXN-20269,Headphones,150.0,Sara Ali Khan,2025-05-09 00:44:13
